,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
1,RT @ATT: RT if you’ll be doing the time warp with Frank N. Furter and the gang tonight during @RockyHorrorFOX at 8/7 on @FOXTV. #RockyHorro…,FALSE,0,NA,10/21/2016 0:07,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JameyStyer,10,TRUE,FALSE,NA,NA
2,RT @ATT: AT&amp;T #Fiber - The future of the internet is now! Starting with a 1000 Mbps connection. https://t.co/Rw8zxmVDRY,FALSE,0,NA,10/21/2016 0:02,FALSE,NA,7.89E+17,NA,"<a href=""http://www.robinspost.com/news/"" rel=""nofollow"">Robin's NewsWire Retweets</a>",robinsnewswire,6,TRUE,FALSE,NA,NA
3,RT @ATT: AT&amp;T #Fiber - The future of the internet is now! Starting with a 1000 Mbps connection. https://t.co/Rw8zxmVDRY,FALSE,0,NA,10/21/2016 0:01,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dovesclosetinc,6,TRUE,FALSE,NA,NA
4,RT @ATT: Welcome to the team! @taylorswift13 https://t.co/4h86nLYuLo https://t.co/gAHOi7fPrZ,FALSE,0,NA,10/20/2016 23:56,FALSE,NA,7.89E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",Photogirl1D,6312,TRUE,FALSE,NA,NA
5,@ATT download speed is 3.09 mb/s,FALSE,0,ATT,10/20/2016 23:49,FALSE,NA,7.89E+17,14620190,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",notcaal,0,FALSE,FALSE,NA,NA
6,@ATT wanna maybe make your internet not awful? thanks,FALSE,0,ATT,10/20/2016 23:48,FALSE,NA,7.89E+17,14620190,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",notcaal,0,FALSE,FALSE,NA,NA
7,RT @ATT: RT if you’ll be doing the time warp with Frank N. Furter and the gang tonight during @RockyHorrorFOX at 8/7 on @FOXTV. #RockyHorro…,FALSE,0,NA,10/20/2016 23:40,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TallTreasure,10,TRUE,FALSE,NA,NA
8,RT @ATT: Get a sweet deal on the new iPhone 7 when you switch to AT&amp;T and have DIRECTV. https://t.co/TQVeUkmeZ6 https://t.co/zfZmNpe8AP,FALSE,0,NA,10/20/2016 23:18,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nnodirov,47,TRUE,FALSE,NA,NA
9,RT @ATT: RT if you’ll be doing the time warp with Frank N. Furter and the gang tonight during @RockyHorrorFOX at 8/7 on @FOXTV. #RockyHorro…,FALSE,0,NA,10/20/2016 23:18,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AndrewKam,10,TRUE,FALSE,NA,NA
10,RT @ATT: RT if you’ll be doing the time warp with Frank N. Furter and the gang tonight during @RockyHorrorFOX at 8/7 on @FOXTV. #RockyHorro…,FALSE,0,NA,10/20/2016 23:06,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kvalandra2,10,TRUE,FALSE,NA,NA
11,Dear @ATT I need customer service please have someone contact me. RE Cell &amp; UVerse,FALSE,0,NA,10/20/2016 23:04,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",UrbanEpicurious,0,FALSE,FALSE,NA,NA
12,RT @ATT: .@BinghamDb and @indicowie go undercover at an @MLS game…and you just have to watch the rest: https://t.co/fGvGIRRfFj https://t.co…,FALSE,0,NA,10/20/2016 23:04,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",leighaa35,4,TRUE,FALSE,NA,NA
13,RT @ATT: RT if you’ll be doing the time warp with Frank N. Furter and the gang tonight during @RockyHorrorFOX at 8/7 on @FOXTV. #RockyHorro…,FALSE,0,NA,10/20/2016 23:02,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sf1476,10,TRUE,FALSE,NA,NA
14,RT @ATT: Get a sweet deal on the new iPhone 7 when you switch to AT&amp;T and have DIRECTV. https://t.co/TQVeUkmeZ6 https://t.co/zfZmNpe8AP,FALSE,0,NA,10/20/2016 23:01,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CosmicTherapy,47,TRUE,FALSE,NA,NA
15,RT @ATT: RT if you’ll be doing the time warp with Frank N. Furter and the gang tonight during @RockyHorrorFOX at 8/7 on @FOXTV. #RockyHorro…,FALSE,0,NA,10/20/2016 23:00,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LifeOfNadom,10,TRUE,FALSE,NA,NA
16,"Come make some memories at the Decks in the Park - Halloween Edition! @ATT can help make those memories last, head… https://t.co/98d1zxgZi1",FALSE,1,NA,10/20/2016 23:00,TRUE,NA,7.89E+17,NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",DecksInThePark,0,FALSE,FALSE,NA,NA
17,RT @ATT: RT if you’ll be doing the time warp with Frank N. Furter and the gang tonight during @RockyHorrorFOX at 8/7 on @FOXTV. #RockyHorro…,FALSE,0,NA,10/20/2016 22:55,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",jamesdax,10,TRUE,FALSE,NA,NA
18,RT @ATT: RT if you’ll be doing the time warp with Frank N. Furter and the gang tonight during @RockyHorrorFOX at 8/7 on @FOXTV. #RockyHorro…,FALSE,0,NA,10/20/2016 22:50,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JXKX6,10,TRUE,FALSE,NA,NA
19,RT @ATT: RT if you’ll be doing the time warp with Frank N. Furter and the gang tonight during @RockyHorrorFOX at 8/7 on @FOXTV. #RockyHorro…,FALSE,0,NA,10/20/2016 22:39,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",rubyacantu,10,TRUE,FALSE,NA,NA
20,"RT @dallasnews: #BREAKING: Dallas-based @ATT, TimeWarner (@twxcorp) discussed a takeover in recent weeks https://t.co/WgKs53DzV1 $twx $t ht…",FALSE,0,NA,10/20/2016 22:36,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jenhsampson,9,TRUE,FALSE,NA,NA
21,RT @ATT: RT if you’ll be doing the time warp with Frank N. Furter and the gang tonight during @RockyHorrorFOX at 8/7 on @FOXTV. #RockyHorro…,FALSE,0,NA,10/20/2016 22:30,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",ifrancisco96,10,TRUE,FALSE,NA,NA
22,RT @ATT: Welcome to the team! @taylorswift13 https://t.co/4h86nLYuLo https://t.co/gAHOi7fPrZ,FALSE,0,NA,10/20/2016 22:00,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",itsconplikated,6312,TRUE,FALSE,NA,NA
23,"RT @ATT: See how you can get up to $650 in credits with AT&amp;T.
https://t.co/qJML2cmv5a",FALSE,0,NA,10/20/2016 21:53,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gordon_wolfe,29,TRUE,FALSE,NA,NA
24,"RT @ATT: #FootballEverywhere, <ed><U+00A0><U+00BC><ed><U+00BD><U+0095>, @SamsungMobile + @AnthonyAnderson = an epic game day! Watch the full video here: https://t.co/nEg01DkjCB h…",FALSE,0,NA,10/20/2016 21:41,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",lLoveThe80s,15,TRUE,FALSE,NA,NA
25,RT @ATT: Heading to Cuba? Take your phone along for the trip + stay connected to those back home. https://t.co/euhz4Z6Zbb https://t.co/AiPS…,FALSE,0,NA,10/20/2016 21:41,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",lLoveThe80s,14,TRUE,FALSE,NA,NA
26,RT @ATT: Get a sweet deal on the new iPhone 7 when you switch to AT&amp;T and have DIRECTV. https://t.co/TQVeUkmeZ6 https://t.co/zfZmNpe8AP,FALSE,0,NA,10/20/2016 21:34,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",RobertsShakoor,47,TRUE,FALSE,NA,NA
27,"RT @dallasnews: #BREAKING: Dallas-based @ATT, TimeWarner (@twxcorp) discussed a takeover in recent weeks https://t.co/WgKs53DzV1 $twx $t ht…",FALSE,0,NA,10/20/2016 20:55,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tdmac99,9,TRUE,FALSE,NA,NA
28,"RT @dallasnews: #BREAKING: Dallas-based @ATT, TimeWarner (@twxcorp) discussed a takeover in recent weeks https://t.co/WgKs53DzV1 $twx $t ht…",FALSE,0,NA,10/20/2016 20:39,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JavelinaBlue,9,TRUE,FALSE,NA,NA
29,"RT @dallasnews: #BREAKING: Dallas-based @ATT, TimeWarner (@twxcorp) discussed a takeover in recent weeks https://t.co/WgKs53DzV1 $twx $t ht…",FALSE,0,NA,10/20/2016 20:38,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",garytmills,9,TRUE,FALSE,NA,NA
30,"RT @dallasnews: #BREAKING: Dallas-based @ATT, TimeWarner (@twxcorp) discussed a takeover in recent weeks https://t.co/WgKs53DzV1 $twx $t ht…",FALSE,0,NA,10/20/2016 20:38,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",scoop01,9,TRUE,FALSE,NA,NA
31,"RT @dallasnews: #BREAKING: Dallas-based @ATT, TimeWarner (@twxcorp) discussed a takeover in recent weeks https://t.co/WgKs53DzV1 $twx $t ht…",FALSE,0,NA,10/20/2016 20:33,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",k3vin11,9,TRUE,FALSE,NA,NA
32,"RT @dallasnews: #BREAKING: Dallas-based @ATT, TimeWarner (@twxcorp) discussed a takeover in recent weeks https://t.co/WgKs53DzV1 $twx $t ht…",FALSE,0,NA,10/20/2016 20:29,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RTBII,9,TRUE,FALSE,NA,NA
33,"RT @dallasnews: #BREAKING: Dallas-based @ATT, TimeWarner (@twxcorp) discussed a takeover in recent weeks https://t.co/WgKs53DzV1 $twx $t ht…",FALSE,0,NA,10/20/2016 20:28,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realgerm75,9,TRUE,FALSE,NA,NA
34,"#BREAKING: Dallas-based @ATT, TimeWarner (@twxcorp) discussed a takeover in recent weeks https://t.co/WgKs53DzV1… https://t.co/hbwnTVcB5g",FALSE,4,NA,10/20/2016 20:27,TRUE,NA,7.89E+17,NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>",dallasnews,9,FALSE,FALSE,NA,NA
35,"Dallas-based @ATT, TimeWarner (@twxcorp) discussed a takeover in recent weeks https://t.co/oHHLVaAY0m $twx $t https://t.co/pUAUTV1zEH",FALSE,0,NA,10/20/2016 20:25,FALSE,NA,7.89E+17,NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>",DMNBiz,0,FALSE,FALSE,NA,NA
36,RT @ATT: Welcome to the team! @taylorswift13 https://t.co/4h86nLYuLo https://t.co/gAHOi7fPrZ,FALSE,0,NA,10/20/2016 20:19,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tungxang,6312,TRUE,FALSE,NA,NA
37,RT @ATT: AT&amp;T #Fiber - The future of the internet is now! Starting with a 1000 Mbps connection. https://t.co/gptqILMHmT,FALSE,0,NA,10/20/2016 20:19,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GODbusiness,9,TRUE,FALSE,NA,NA
38,RT @ATT: AT&amp;T #Fiber - The future of the internet is now! Starting with a 1000 Mbps connection. https://t.co/ELBHHMfflF,FALSE,0,NA,10/20/2016 20:19,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wlcarp1,5,TRUE,FALSE,NA,NA
39,"Bam, bam on door. Did you call AT&amp;T? No. Who is your cable provider? None of your damn business, get off my lawn. #oldman #nosoliciting @ATT",FALSE,0,NA,10/20/2016 20:03,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",donholt99,0,FALSE,FALSE,NA,NA
40,RT @ATT: .@BinghamDb and @indicowie go undercover at an @MLS game…and you just have to watch the rest: https://t.co/fGvGIRRfFj https://t.co…,FALSE,0,NA,10/20/2016 19:59,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",EmmaRamos73,4,TRUE,FALSE,NA,NA
41,RT @ATT: .@BinghamDb and @indicowie go undercover at an @MLS game…and you just have to watch the rest: https://t.co/fGvGIRRfFj https://t.co…,FALSE,0,NA,10/20/2016 19:53,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LifeOfNadom,4,TRUE,FALSE,NA,NA
42,RT @ATT: AT&amp;T #Fiber - The future of the internet is now! Starting with a 1000 Mbps connection. https://t.co/gptqILMHmT,FALSE,0,NA,10/20/2016 19:40,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TrickyDaneletro,9,TRUE,FALSE,NA,NA
43,RT @ATT: Who made you a college <ed><U+00A0><U+00BC><ed><U+00BF><U+0088> fan? Share with #MadeMeAFanContest for a chance to win. Rules https://t.co/hU3I3wFn5V https://t.co/xZbxUJ…,FALSE,0,NA,10/20/2016 19:39,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TitusMcTerry,18,TRUE,FALSE,NA,NA
44,RT @ATT: AT&amp;T #Fiber - The future of the internet is now! Starting with a 1000 Mbps connection. https://t.co/gptqILMHmT,FALSE,0,NA,10/20/2016 19:35,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JohnnyFieryXXX,9,TRUE,FALSE,NA,NA
45,RT @ATT: Welcome to the team! @taylorswift13 https://t.co/4h86nLYuLo https://t.co/gAHOi7fPrZ,FALSE,0,NA,10/20/2016 19:33,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",vora_khushal,6312,TRUE,FALSE,NA,NA
46,RT @ATT: Welcome to the team! @taylorswift13 https://t.co/4h86nLYuLo https://t.co/gAHOi7fPrZ,FALSE,0,NA,10/20/2016 19:22,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DoritoGourmet,6312,TRUE,FALSE,NA,NA
47,RT @ATT: .@BinghamDb and @indicowie go undercover at an @MLS game…and you just have to watch the rest: https://t.co/fGvGIRRfFj https://t.co…,FALSE,0,NA,10/20/2016 19:11,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",125thstreetbid,4,TRUE,FALSE,NA,NA
48,RT @ATT: Are you ready for the revolution? Watch the @GreenDay @iHeartRadio Album Release Party now. #iHeartGreenDay https://t.co/ec2gZXKu7U,FALSE,0,NA,10/20/2016 18:41,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",colinrocks127,1,TRUE,FALSE,NA,NA
49,RT @ATT: Welcome to the team! @taylorswift13 https://t.co/4h86nLYuLo https://t.co/gAHOi7fPrZ,FALSE,0,NA,10/20/2016 18:34,FALSE,NA,7.89E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",TheSwiftAngel,6312,TRUE,FALSE,NA,NA
50,RT @ATT: AT&amp;T #Fiber - The future of the internet is now! Starting with a 1000 Mbps connection. https://t.co/Rw8zxmVDRY,FALSE,0,NA,10/20/2016 18:10,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Ete_sans_fin,6,TRUE,FALSE,NA,NA
51,RT @sterlingchaney: @ATT Why is your service absolute garbage?,FALSE,0,NA,10/20/2016 17:31,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",xRiluny,4,TRUE,FALSE,NA,NA
52,RT @ATT: Welcome to the team! @taylorswift13 https://t.co/4h86nLYuLo https://t.co/gAHOi7fPrZ,FALSE,0,NA,10/20/2016 17:21,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LuisitoRiver97,6312,TRUE,FALSE,NA,NA
53,RT @ATT: AT&amp;T #Fiber - The future of the internet is now! Starting with a 1000 Mbps connection. https://t.co/gptqILMHmT,FALSE,0,NA,10/20/2016 17:15,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DrPayneKy,9,TRUE,FALSE,NA,NA
54,RT @ATT: @tayIorhq We’ll be giving away lots of tickets to fans and AT&amp;T customers soon. We’ll share details later.,FALSE,0,NA,10/20/2016 16:56,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",alwayswifty13,4,TRUE,FALSE,NA,NA
55,RT @ATT: Welcome to the team! @taylorswift13 https://t.co/4h86nLYuLo https://t.co/gAHOi7fPrZ,FALSE,0,NA,10/20/2016 16:40,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jannahigarcialo,6312,TRUE,FALSE,NA,NA
56,.@TWC and .@att :  If you add any channel/partnership with #TrumpTVN I will cancel my service &amp; convince everyone I know to do likewise,FALSE,1,NA,10/20/2016 16:31,FALSE,NA,7.89E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",jeff_word,0,FALSE,FALSE,NA,NA
57,"200 patents during Dale's career @ATT. Thanks to him, I just used my phone to set my @DIRECTV DVR for @insecurehbo! 
https://t.co/4pQWCjnAfn",FALSE,1,NA,10/20/2016 16:28,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Deanna_APR,0,FALSE,FALSE,NA,NA
58,RT @ATT: Welcome to the team! @taylorswift13 https://t.co/4h86nLYuLo https://t.co/gAHOi7fPrZ,FALSE,0,NA,10/20/2016 15:55,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SFBBWRZJXKnGYjK,6312,TRUE,FALSE,NA,NA
59,RT @ATT: Who made you a college <ed><U+00A0><U+00BC><ed><U+00BF><U+0088> fan? Share with #MadeMeAFanContest for a chance to win. Rules https://t.co/hU3I3wFn5V https://t.co/xZbxUJ…,FALSE,0,NA,10/20/2016 15:54,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NBLmusicSalerno,18,TRUE,FALSE,NA,NA
60,ATT #mobilebroadband is slow @ATT Down: 3.14 Mbps with FCC Speed Test by @SamKnows https://t.co/v6L44AfVdY https://t.co/axoWqh7Upt,FALSE,0,NA,10/20/2016 15:46,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CedarHillMom,0,FALSE,FALSE,NA,NA
61,RT @ATT: Get a sweet deal on the new iPhone 7 when you switch to AT&amp;T and have DIRECTV. https://t.co/TQVeUkmeZ6 https://t.co/zfZmNpe8AP,FALSE,0,NA,10/20/2016 15:36,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",totbhhonest,47,TRUE,FALSE,NA,NA
62,"@ATT 2 calls later, spoke to 5 people and still don't have my issue resolved! I have DIRECTV, internet, home phone &amp; 4 cell phones with you!",FALSE,0,ATT,10/20/2016 15:23,FALSE,NA,7.89E+17,14620190,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WanjaPowers,0,FALSE,FALSE,NA,NA
63,RT @ATT: Get a sweet deal on the new iPhone 7 when you switch to AT&amp;T and have DIRECTV. https://t.co/TQVeUkmeZ6 https://t.co/zfZmNpe8AP,FALSE,0,NA,10/20/2016 15:23,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dojiedojie,47,TRUE,FALSE,NA,NA
64,RT @ATT: AT&amp;T #Fiber - The future of the internet is now! Starting with a 1000 Mbps connection. https://t.co/oZ1julCt3F,FALSE,0,NA,10/20/2016 15:23,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bjcrochet,7,TRUE,FALSE,NA,NA
65,RT @ATT: Who made you a college <ed><U+00A0><U+00BC><ed><U+00BF><U+0088> fan? Share with #MadeMeAFanContest for a chance to win. Rules https://t.co/hU3I3wFn5V https://t.co/xZbxUJ…,FALSE,0,NA,10/20/2016 15:10,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kshimkus83,18,TRUE,FALSE,NA,NA
66,"@JohnSmiith_WD @ATT Sadly, that seems to be the trend. The price is going to have to drop considerably for me to consider gigapower.",FALSE,0,JohnSmiith_WD,10/20/2016 15:09,FALSE,7.89E+17,7.89E+17,2182776074,"<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>",jimrossman,0,FALSE,FALSE,NA,NA
67,RT @ATT: AT&amp;T #Fiber - The future of the internet is now! Starting with a 1000 Mbps connection. https://t.co/oZ1julCt3F,FALSE,0,NA,10/20/2016 15:08,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",javiiboo11,7,TRUE,FALSE,NA,NA
68,"Macs are cheaper for businesses, and even IBM says so https://t.co/HAy58slizz via @Recode #ATT @att",FALSE,0,NA,10/20/2016 15:06,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ericrmusic,0,FALSE,FALSE,NA,NA
69,RT @ATT: Who made you a college <ed><U+00A0><U+00BC><ed><U+00BF><U+0088> fan? Share with #MadeMeAFanContest for a chance to win. Rules https://t.co/hU3I3wFn5V https://t.co/xZbxUJ…,FALSE,0,NA,10/20/2016 15:05,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",clamuco,18,TRUE,FALSE,NA,NA
70,RT @ATT: Heading to Cuba? Take your phone along for the trip + stay connected to those back home. https://t.co/euhz4Z6Zbb https://t.co/AiPS…,FALSE,0,NA,10/20/2016 14:17,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Thadudej_,14,TRUE,FALSE,NA,NA
71,RT @ATT: Welcome to the team! @taylorswift13 https://t.co/4h86nLYuLo https://t.co/gAHOi7fPrZ,FALSE,0,NA,10/20/2016 14:17,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",asifa4tweets,6312,TRUE,FALSE,NA,NA
72,RT @ATT: Welcome to the team! @taylorswift13 https://t.co/4h86nLYuLo https://t.co/gAHOi7fPrZ,FALSE,0,NA,10/20/2016 14:12,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",paulinesalvo,6312,TRUE,FALSE,NA,NA
73,.@ATT Executive Shares Experience with #Marketing Students at @udallascob@UofDallas https://t.co/rg4EdIcla4 https://t.co/SNPagCOect,FALSE,0,NA,10/20/2016 14:12,FALSE,NA,7.89E+17,NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",MetroMBADallas,0,FALSE,FALSE,NA,NA
74,I just checked in @ATT with #mPLUSPlaces Download today!  https://t.co/rXawUInW7z,FALSE,0,NA,10/20/2016 14:09,FALSE,NA,7.89E+17,NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",dredaywifey,0,FALSE,FALSE,NA,NA
75,RT @ATT: Get a sweet deal on the new iPhone 7 when you switch to AT&amp;T and have DIRECTV. https://t.co/TQVeUkmeZ6 https://t.co/zfZmNpe8AP,FALSE,0,NA,10/20/2016 14:03,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SheikaReeves,47,TRUE,FALSE,NA,NA
76,RT @ATT: Welcome to the team! @taylorswift13 https://t.co/4h86nLYuLo https://t.co/gAHOi7fPrZ,FALSE,0,NA,10/20/2016 14:00,FALSE,NA,7.89E+17,NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",DeassyanaTara,6312,TRUE,FALSE,NA,NA
77,RT @ATT: AT&amp;T #Fiber - The future of the internet is now! Starting with a 1000 Mbps connection. https://t.co/ELBHHMfflF,FALSE,0,NA,10/20/2016 13:46,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bcsurvivo,5,TRUE,FALSE,NA,NA
78,RT @ATT: Welcome to the team! @taylorswift13 https://t.co/4h86nLYuLo https://t.co/gAHOi7fPrZ,FALSE,0,NA,10/20/2016 13:37,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",alma2004satea,6312,TRUE,FALSE,NA,NA
79,RT @ATT: @tayIorhq We’ll be giving away lots of tickets to fans and AT&amp;T customers soon. We’ll share details later.,FALSE,0,NA,10/20/2016 13:30,FALSE,NA,7.89E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NiallCordova,4,TRUE,FALSE,NA,NA
